Data Medicao;Hora Medicao;CH (NUVENS ALTAS)(codigo);CL (NUVENS BAIXAS)(codigo);CM (NUVENS MEDIAS)(codigo);NEBULOSIDADE, HORARIA(décimos);PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO AR - BULBO UMIDO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);VISIBILIDADE, HORARIA(codigo)
23/01/2000;1800;null;null;null;8;0;null;null;29.4;26.2;null;77;27;2;70
24/01/2000;0;null;null;null;10;0;null;null;24.6;23.8;null;93;5;1;10
24/01/2000;1200;null;null;null;10;6;null;null;24.2;24;null;98;18;1;50
24/01/2000;1800;null;null;null;9;0;null;null;28.8;26;null;79;14;3;70
25/01/2000;0;null;null;null;2;0;null;null;26.4;25.4;null;92;0;0;60
25/01/2000;1200;null;null;null;9;0;null;null;24.8;24;null;93;36;1;60
25/01/2000;1800;null;null;null;8;0;null;null;31.8;26.4;null;64;32;2;70
26/01/2000;0;null;null;null;10;0;null;null;26.2;25.4;null;93;14;1;50
26/01/2000;1200;null;null;null;10;2.2;null;null;24.4;24;null;97;14;1;60
26/01/2000;1800;null;null;null;10;9.4;null;null;25.6;24.4;null;90;5;2;60
27/01/2000;0;null;null;null;9;0;null;null;24;23.2;null;93;14;1;50
27/01/2000;1200;null;null;null;9;1.2;null;null;24;23.4;null;95;5;1;50
27/01/2000;1800;null;null;null;8;0;null;null;31.2;26.2;null;66;5;2;70
28/01/2000;0;null;null;null;6;5.4;null;null;25.4;24.6;null;93;14;1;60
28/01/2000;1200;null;null;null;9;0;null;null;24;23.6;null;97;23;1;50
28/01/2000;1800;null;null;null;8;0;null;null;31.4;26;null;64;23;2;84
29/01/2000;0;null;null;null;10;7.6;null;null;24.6;24.2;null;97;18;1;50
29/01/2000;1200;null;null;null;10;0.4;null;null;23.8;23.2;null;95;23;1;60
29/01/2000;1800;null;null;null;9;0;null;null;28.2;25.4;null;79;27;1;60
30/01/2000;0;null;null;null;6;0;null;null;26.6;25;null;87;36;2;60
30/01/2000;1200;null;null;null;10;8.6;null;null;23.4;23;null;96;5;1;50
30/01/2000;1800;null;null;null;9;0;null;null;28.8;25.2;null;74;36;2;70
31/01/2000;0;null;null;null;0;0;null;null;26.8;25.2;null;87;0;0;70
31/01/2000;1200;null;null;null;10;10.2;null;null;23.2;23;null;98;27;1;50
31/01/2000;1800;null;null;null;9;10.2;null;null;27.6;24.8;null;79;14;2;60
01/02/2000;0;null;null;null;3;0.2;null;null;25.8;24.8;null;92;5;1;60
01/02/2000;1200;null;null;null;8;0;null;null;24.2;23.8;null;97;5;1;70
01/02/2000;1800;null;null;null;10;3.6;null;null;24.8;24;null;93;5;2;20
02/02/2000;0;null;null;null;4;1.6;null;null;25;23.8;null;90;23;1;60
02/02/2000;1200;null;null;null;10;0;null;null;23.4;23.2;null;98;0;0;5
02/02/2000;1800;null;null;null;8;0;null;null;31;26.2;null;67;23;2;70
03/02/2000;0;null;null;null;6;0;null;null;28;25.6;null;82;23;1;60
03/02/2000;1200;null;null;null;9;4.6;null;null;23.8;23;null;93;27;2;50
03/02/2000;1800;null;null;null;8;0;null;null;30;25.8;null;70;32;1;70
04/02/2000;0;null;null;null;9;5.2;null;null;24.8;24.2;null;95;32;1;10
04/02/2000;1200;null;null;null;9;0;null;null;24.2;24;null;98;9;1;50
04/02/2000;1800;null;null;null;8;0;null;null;31.2;25.8;null;63;36;4;70
05/02/2000;0;null;null;null;9;0;null;null;25.4;24;null;88;36;5;60
05/02/2000;1200;null;null;null;9;4.4;null;null;24.2;23.4;null;93;36;3;50
05/02/2000;1800;null;null;null;9;0;null;null;28.2;25;null;76;32;1;60
06/02/2000;0;null;null;null;10;7.6;null;null;24;23.6;null;97;0;0;20
06/02/2000;1200;null;null;null;10;0;null;null;23.6;23.4;null;98;36;1;60
06/02/2000;1800;null;null;null;9;2;null;null;29.2;26.2;null;78;14;2;60
07/02/2000;0;null;null;null;9;2.2;null;null;25;24.6;null;97;23;1;50
07/02/2000;1200;null;null;null;10;20.8;null;null;23;22.8;null;98;36;1;20
07/02/2000;1800;null;null;null;10;22.8;null;null;23.2;23;null;98;18;1;60
08/02/2000;0;null;null;null;1;2.2;null;null;23.2;23;null;98;0;0;60
08/02/2000;1200;null;null;null;9;0;null;null;23.8;23.6;null;98;23;1;60
08/02/2000;1800;null;null;null;9;0;null;null;29;25.8;null;76;23;4;70
09/02/2000;0;null;null;null;5;0;null;null;23.6;23;null;95;36;1;70
09/02/2000;1200;null;null;null;10;7.8;null;null;23.4;23.2;null;98;23;1;50
09/02/2000;1800;null;null;null;10;1;null;null;25.4;24.4;null;92;5;1;60
10/02/2000;0;null;null;null;9;0;null;null;24.6;24.2;null;97;0;0;60
10/02/2000;1200;null;null;null;8;0;null;null;24.8;24.2;null;95;14;1;60
10/02/2000;1800;null;null;null;6;0;null;null;32.6;26.6;null;61;32;3;84
11/02/2000;0;null;null;null;0;0;null;null;28.4;27;null;89;0;0;84
11/02/2000;1200;null;null;null;10;0;null;null;24.8;24.2;null;95;23;1;60
11/02/2000;1800;null;null;null;10;0.3;null;null;27.4;26;null;89;14;1;60
12/02/2000;0;null;null;null;6;0;null;null;25.6;24.6;null;92;0;0;60
12/02/2000;1200;null;null;null;9;4.2;null;null;22.6;22.4;null;98;14;1;50
12/02/2000;1800;null;null;null;9;0;null;null;28.2;25.8;null;82;5;2;60
13/02/2000;0;null;null;null;2;0;null;null;25.8;25.2;null;95;9;1;60
13/02/2000;1200;null;null;null;10;31.2;null;null;22.6;22.4;null;98;5;1;20
13/02/2000;1800;null;null;null;9;0;null;null;29.8;25.8;null;71;5;1;60
14/02/2000;0;null;null;null;10;7.6;null;null;23.4;23.2;null;98;14;1;20
14/02/2000;1200;null;null;null;10;5;null;null;23.2;23;null;98;36;1;50
14/02/2000;1800;null;null;null;9;0;null;null;28.4;25.4;null;78;9;1;70
15/02/2000;0;null;null;null;7;0;null;null;25.4;24.2;null;90;9;1;70
15/02/2000;1200;null;null;null;8;0;null;null;23.6;23;null;95;14;1;60
15/02/2000;1800;null;null;null;8;0;null;null;29.8;25.4;null;69;18;4;70
16/02/2000;0;null;null;null;10;2.8;null;null;26.2;25.1;null;91;14;2;50
16/02/2000;1200;null;null;null;10;5.2;null;null;22.4;22;null;96;36;1;50
16/02/2000;1800;null;null;null;10;2.4;null;null;25.6;24.4;null;90;32;3;50
17/02/2000;0;null;null;null;6;0;null;null;24;23.2;null;93;5;1;60
17/02/2000;1200;null;null;null;9;0;null;null;23.2;22.8;null;96;5;1;60
17/02/2000;1800;null;null;null;8;0;null;null;30;25;null;65;32;1;70
18/02/2000;0;null;null;null;8;0;null;null;25;24;null;92;27;2;60
18/02/2000;1200;null;null;null;10;2.4;null;null;23;22.8;null;98;23;1;20
18/02/2000;1800;null;null;null;10;1.8;null;null;26.6;24.6;null;84;23;1;50
19/02/2000;0;null;null;null;8;4;null;null;23.6;23.2;null;96;0;0;50
19/02/2000;1200;null;null;null;8;0;null;null;23.6;23.2;null;96;36;1;70
19/02/2000;1800;null;null;null;7;0;null;null;31.6;25.6;null;60;23;1;84
20/02/2000;0;null;null;null;8;0;null;null;25.8;24.4;null;89;32;2;60
20/02/2000;1200;null;null;null;10;15.2;null;null;22.8;22.6;null;98;23;1;20
20/02/2000;1800;null;null;null;9;8.2;null;null;28.6;25.4;null;76;32;1;60
21/02/2000;0;null;null;null;9;0;null;null;25.6;24.2;null;89;32;1;50
21/02/2000;1200;null;null;null;10;2.4;null;null;24;23.8;null;98;36;1;60
21/02/2000;1800;null;null;null;10;0.8;null;null;26.2;25.6;null;95;36;1;60
22/02/2000;0;null;null;null;0;0;null;null;24;23.4;null;95;32;1;60
22/02/2000;1200;null;null;null;9;1.4;null;null;23.2;22.8;null;96;36;1;60
22/02/2000;1800;null;null;null;9;0;null;null;30.4;25.6;null;67;27;1;60
23/02/2000;0;null;null;null;0;0;null;null;27.2;25.6;null;87;0;0;60
23/02/2000;1200;null;null;null;8;0;null;null;24.6;24;null;95;9;1;70
23/02/2000;1800;null;null;null;8;0;null;null;32;26.8;null;65;32;4;70
24/02/2000;0;null;null;null;4;10.6;null;null;25.8;25.4;null;97;27;1;60
24/02/2000;1200;null;null;null;10;0;null;null;23.4;23;null;96;18;1;20
24/02/2000;1800;null;null;null;9;0.4;null;null;26;23.8;null;82;27;3;70
25/02/2000;0;null;null;null;0;0;null;null;26;24.6;null;89;0;0;70
25/02/2000;1200;null;null;null;9;0;null;null;23.8;23.2;null;95;27;1;60
25/02/2000;1800;null;null;null;10;0;null;null;27.6;25.6;null;84;14;3;60
26/02/2000;0;null;null;null;4;0;null;null;25.4;24.6;null;93;14;1;60
26/02/2000;1200;null;null;null;9;0;null;null;24.4;24.2;null;98;0;0;60
26/02/2000;1800;null;null;null;8;0;null;null;32.4;27;null;64;32;1;70
27/02/2000;0;null;null;null;8;0.6;null;null;25.2;24.2;null;92;27;1;60
27/02/2000;1200;null;null;null;10;12.6;null;null;23.2;23;null;98;18;1;60
27/02/2000;1800;null;null;null;9;0;null;null;28.8;25.2;null;74;5;2;60
28/02/2000;0;null;null;null;0;0;null;null;26.8;25.2;null;87;0;0;70
28/02/2000;1200;null;null;null;10;0;null;null;24.8;24.4;null;97;0;0;60
28/02/2000;1800;null;null;null;9;0;null;null;30.6;26.6;null;72;27;4;60
29/02/2000;0;null;null;null;8;0;null;null;27.6;26;null;88;5;1;60
29/02/2000;1200;null;null;null;9;0;null;null;24.4;23.8;null;95;18;1;60
29/02/2000;1800;null;null;null;8;0;null;null;29.4;26;null;75;27;2;60
01/03/2000;0;null;null;null;10;0;null;null;24.8;24;null;93;27;1;50
01/03/2000;1200;null;null;null;9;0;null;null;24.4;24.2;null;98;14;1;60
01/03/2000;1800;null;null;null;10;0;null;null;25.2;23.2;null;84;27;5;60
02/03/2000;0;null;null;null;8;0;null;null;25.2;23.2;null;84;23;1;60
02/03/2000;1200;null;null;null;10;0;null;null;24.2;23.6;null;95;23;1;50
02/03/2000;1800;null;null;null;10;11.2;null;null;24.2;23.8;null;97;27;1;50
03/03/2000;0;null;null;null;10;0;null;null;24;23.4;null;95;27;1;50
03/03/2000;1200;null;null;null;10;0.9;null;null;24;23.8;null;98;18;1;60
03/03/2000;1800;null;null;null;10;2.8;null;null;26.4;24.6;null;86;27;5;60
04/03/2000;0;null;null;null;9;2.2;null;null;24.8;24.4;null;97;5;2;60
04/03/2000;1200;null;null;null;9;0;null;null;23.8;23.6;null;98;14;1;60
04/03/2000;1800;null;null;null;7;0;null;null;29.2;25.4;null;72;9;3;70
05/03/2000;0;null;null;null;3;0;null;null;26;23.6;null;81;5;1;70
05/03/2000;1200;null;null;null;8;0;null;null;25;23.8;null;90;5;2;70
05/03/2000;1800;null;null;null;8;0;null;null;30.6;25.6;null;66;5;2;84
06/03/2000;0;null;null;null;2;12.8;null;null;25.4;24.6;null;93;0;0;70
06/03/2000;1200;null;null;null;8;0;null;null;23.6;23.2;null;96;18;1;60
06/03/2000;1800;null;null;null;9;0;null;null;26.4;25.2;null;90;9;2;60
07/03/2000;0;null;null;null;10;0;null;null;25.2;24.4;null;93;14;1;60
07/03/2000;1200;null;null;null;10;0;null;null;24;23.8;null;98;23;1;50
07/03/2000;1800;null;null;null;9;0;null;null;29.2;25.6;null;74;23;2;70
08/03/2000;0;null;null;null;8;0;null;null;25;23.8;null;90;23;1;60
08/03/2000;1200;null;null;null;9;0;null;null;23.8;23.6;null;98;18;1;50
08/03/2000;1800;null;null;null;9;1;null;null;26.2;24.2;null;84;27;2;70
09/03/2000;0;null;null;null;7;0;null;null;25.2;24.2;null;92;14;1;60
09/03/2000;1200;null;null;null;9;0;null;null;23.8;23.2;null;95;36;1;60
09/03/2000;1800;null;null;null;6;0;null;null;32.2;26.6;null;63;32;1;70
10/03/2000;0;null;null;null;6;0;null;null;26.2;25.2;null;92;14;1;60
10/03/2000;1200;null;null;null;10;29.8;null;null;22.6;22.4;null;98;23;2;20
10/03/2000;1800;null;null;null;10;7;null;null;24.8;23.8;null;92;5;1;50
11/03/2000;0;null;null;null;8;0.4;null;null;24.4;23.8;null;95;27;1;50
11/03/2000;1200;null;null;null;10;0;null;null;23.2;23;null;98;5;1;50
11/03/2000;1800;null;null;null;8;0;null;null;30.6;26;null;68;27;2;70
12/03/2000;0;null;null;null;2;0;null;null;26.8;25.6;null;90;27;1;70
12/03/2000;1200;null;null;null;8;0;null;null;24.6;24;null;95;23;1;70
12/03/2000;1800;null;null;null;8;0;null;null;30;26.2;null;73;23;2;70
13/03/2000;0;null;null;null;8;0;null;null;27;25.8;null;90;0;0;60
13/03/2000;1200;null;null;null;10;44.6;null;null;24;23.8;null;98;14;1;50
13/03/2000;1800;null;null;null;8;0;null;null;31.2;26.2;null;66;5;3;70
14/03/2000;0;null;null;null;9;0;null;null;27;26;null;92;36;1;60
14/03/2000;1200;null;null;null;9;0;null;null;25.2;24.6;null;95;5;1;60
14/03/2000;1800;null;null;null;9;0;null;null;31.4;26.4;null;66;5;5;60
15/03/2000;0;null;null;null;10;0;null;null;24.2;23.8;null;97;36;1;20
15/03/2000;1200;null;null;null;10;3.4;null;null;24;23.6;null;97;18;1;60
15/03/2000;1800;null;null;null;10;0;null;null;27.2;25.2;null;84;5;6;60
16/03/2000;0;null;null;null;9;4.2;null;null;24.2;23.8;null;97;36;1;60
16/03/2000;1200;null;null;null;9;0;null;null;23.6;23.2;null;96;14;1;60
16/03/2000;1800;null;null;null;8;0;null;null;30.2;26.2;null;72;14;3;70
17/03/2000;0;null;null;null;9;0;null;null;26.6;25;null;87;5;1;60
17/03/2000;1200;null;null;null;9;1.6;null;null;24;23.6;null;97;5;1;50
17/03/2000;1800;null;null;null;10;0;null;null;28.8;25.2;null;74;5;3;60
18/03/2000;0;null;null;null;4;0;null;null;26;24.8;null;90;14;1;60
18/03/2000;1200;null;null;null;9;0;null;null;24;23.8;null;98;14;1;60
18/03/2000;1800;null;null;null;9;0;null;null;26.6;24.2;null;81;14;4;60
19/03/2000;0;null;null;null;8;0;null;null;24;23.4;null;95;0;0;60
19/03/2000;1200;null;null;null;9;0;null;null;24;23.8;null;98;14;1;60
19/03/2000;1800;null;null;null;9;0;null;null;26.6;24.2;null;81;14;4;60
20/03/2000;0;null;null;null;8;0;null;null;24;23.4;null;95;0;0;60
20/03/2000;1200;null;null;null;10;0;null;null;24.4;24;null;97;5;1;50
20/03/2000;1800;null;null;null;8;0;null;null;29.8;26;null;73;5;1;60
21/03/2000;0;null;null;null;10;0.6;null;null;26.4;25.2;null;90;14;2;20
21/03/2000;1200;null;null;null;9;0;null;null;24;23.8;null;98;5;1;60
21/03/2000;1800;null;null;null;8;0;null;null;32;26.4;null;63;14;3;70
22/03/2000;0;null;null;null;10;3.6;null;null;25.6;24.6;null;92;18;2;60
22/03/2000;1200;null;null;null;9;0;null;null;24.2;23.8;null;97;23;1;60
22/03/2000;1800;null;null;null;9;0;null;null;32;26.6;null;64;27;1;70
23/03/2000;0;null;null;null;10;0;null;null;25.6;24.8;null;93;27;1;50
23/03/2000;1200;null;null;null;10;0.8;null;null;24.8;24.2;null;95;14;1;50
23/03/2000;1800;null;null;null;10;22.4;null;null;27.2;26.2;null;92;14;3;50
24/03/2000;0;null;null;null;5;70.2;null;null;23.6;23.4;null;98;0;0;50
24/03/2000;1200;null;null;null;9;0;null;null;23.6;23.4;null;98;18;1;60
24/03/2000;1800;null;null;null;10;5.8;null;null;26.4;25.8;null;95;18;2;60
