Data Medicao;Hora Medicao;CH (NUVENS ALTAS)(codigo);CL (NUVENS BAIXAS)(codigo);CM (NUVENS MEDIAS)(codigo);NEBULOSIDADE, HORARIA(décimos);PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO AR - BULBO UMIDO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);VISIBILIDADE, HORARIA(codigo)
16/02/2000;1200;null;null;null;10;1.2;null;null;22;21.6;null;96;0;0;20
16/02/2000;1800;null;null;null;10;27.2;null;null;23;22.8;null;98;0;0;20
17/02/2000;0;null;null;null;4;1.4;null;null;24.4;24.2;null;98;0;0;60
17/02/2000;1200;null;null;null;10;0;null;null;22.6;22.4;null;98;0;0;20
17/02/2000;1800;null;null;null;4;0;null;null;26.4;25.6;null;93;0;0;60
18/02/2000;0;null;null;null;4;2;null;null;24.8;24.2;null;95;0;0;60
18/02/2000;1200;null;null;null;10;3.2;null;null;22.4;22.2;null;98;0;0;20
18/02/2000;1800;null;null;null;10;0;null;null;27.8;26.6;null;91;0;0;20
19/02/2000;0;null;null;null;0;0;null;null;24.6;24.2;null;97;0;0;60
19/02/2000;1200;null;null;null;2;0;null;null;23;22.4;null;95;0;0;50
19/02/2000;1800;null;null;null;4;0;null;null;30.4;27;null;76;0;0;60
20/02/2000;0;null;null;null;4;0;null;null;25.6;24;null;87;0;0;60
20/02/2000;1200;null;null;null;10;0;null;null;23.4;23;null;96;0;0;20
20/02/2000;1800;null;null;null;4;0;null;null;30.6;27;null;75;0;0;60
21/02/2000;0;null;null;null;10;23.4;null;null;24.4;23.6;null;93;0;0;20
21/02/2000;1200;null;null;null;10;45.4;null;null;21.8;21.6;null;98;0;0;20
21/02/2000;1800;null;null;null;4;0;null;null;29.6;27;null;81;0;0;60
22/02/2000;0;null;null;null;0;0;null;null;24.4;24;null;97;0;0;60
22/02/2000;1200;null;null;null;2;0;null;null;23.6;23;null;95;0;0;50
22/02/2000;1800;null;null;null;4;0;null;null;32.4;28;null;70;0;0;60
23/02/2000;0;null;null;null;0;0;null;null;25;23.6;null;88;0;0;60
23/02/2000;1200;null;null;null;2;0;null;null;23.8;23.4;null;97;0;0;50
23/02/2000;1800;null;null;null;4;0;null;null;31;27.8;null;77;23;1.6;60
24/02/2000;0;null;null;null;10;33.4;null;null;24.2;24;null;98;0;0;20
24/02/2000;1200;null;null;null;10;0;null;null;23;22.8;null;98;0;0;20
24/02/2000;1800;null;null;null;4;0;null;null;31.4;28.6;null;80;0;0;60
25/02/2000;0;null;null;null;4;0;null;null;26;25.2;null;93;0;0;60
